valid_datetime,load_power_kW,pv_power_kW
2021-01-09 16:45:00+00:00,2.0,0.0
2021-01-09 17:00:00+00:00,1.6,0.0
2021-01-09 17:15:00+00:00,1.6,0.0
2021-01-09 17:30:00+00:00,1.6,0.0
2021-01-09 17:45:00+00:00,1.6,0.0
2021-01-09 18:00:00+00:00,2.4,0.0
2021-01-09 18:15:00+00:00,1.6,0.0
2021-01-09 18:30:00+00:00,1.6,0.0
2021-01-09 18:45:00+00:00,1.6,0.0
2021-01-09 19:00:00+00:00,1.6,0.0
2021-01-09 19:15:00+00:00,1.6,0.0
2021-01-09 19:30:00+00:00,1.6,0.0
2021-01-09 19:45:00+00:00,2.4,0.0
2021-01-09 20:00:00+00:00,1.6,0.0
2021-01-09 20:15:00+00:00,1.6,0.0
2021-01-09 20:30:00+00:00,1.6,0.0
2021-01-09 20:45:00+00:00,1.6,0.0
2021-01-09 21:00:00+00:00,1.6,0.0
2021-01-09 21:15:00+00:00,1.6,0.0
2021-01-09 21:30:00+00:00,2.4,0.0
2021-01-09 21:45:00+00:00,1.6,0.0
2021-01-09 22:00:00+00:00,2.0,0.0
2021-01-09 22:15:00+00:00,1.6,0.0
2021-01-09 22:30:00+00:00,1.6,0.0
2021-01-09 22:45:00+00:00,1.6,0.0
2021-01-09 23:00:00+00:00,1.6,0.0
2021-01-09 23:15:00+00:00,1.6,0.0
2021-01-09 23:30:00+00:00,2.4,0.0
2021-01-09 23:45:00+00:00,1.6,0.0
2021-01-10 00:00:00+00:00,1.6,0.0
2021-01-10 00:15:00+00:00,1.6,0.0
2021-01-10 00:30:00+00:00,1.6,0.0
2021-01-10 00:45:00+00:00,1.6,0.0
2021-01-10 01:00:00+00:00,2.4,0.0
2021-01-10 01:15:00+00:00,1.6,0.0
2021-01-10 01:30:00+00:00,1.6,0.0
2021-01-10 01:45:00+00:00,1.6,0.0
2021-01-10 02:00:00+00:00,1.6,0.0
2021-01-10 02:15:00+00:00,1.6,0.0
2021-01-10 02:30:00+00:00,2.4,0.0
2021-01-10 02:45:00+00:00,1.6,0.0
2021-01-10 03:00:00+00:00,1.6,0.0
2021-01-10 03:15:00+00:00,1.6,0.0
2021-01-10 03:30:00+00:00,1.6,0.0
2021-01-10 03:45:00+00:00,2.4,0.0
2021-01-10 04:00:00+00:00,1.6,0.0
2021-01-10 04:15:00+00:00,1.6,0.0
2021-01-10 04:30:00+00:00,1.6,0.0
2021-01-10 04:45:00+00:00,2.4,0.0
2021-01-10 05:00:00+00:00,1.6,0.0
2021-01-10 05:15:00+00:00,1.6,0.0
2021-01-10 05:30:00+00:00,1.6,0.0
2021-01-10 05:45:00+00:00,1.6,0.0
2021-01-10 06:00:00+00:00,1.6,0.0
2021-01-10 06:15:00+00:00,2.4,0.0
2021-01-10 06:30:00+00:00,1.6,0.0
2021-01-10 06:45:00+00:00,1.6,0.03
2021-01-11 00:00:00+00:00,1.6,0.0
2021-01-11 00:15:00+00:00,1.6,0.0
2021-01-11 00:30:00+00:00,2.4,0.0
2021-01-11 00:45:00+00:00,1.6,0.0
2021-01-11 01:00:00+00:00,1.6,0.0
2021-01-11 01:15:00+00:00,1.6,0.0
2021-01-11 01:30:00+00:00,1.6,0.0
2021-01-11 01:45:00+00:00,2.0,0.0
2021-01-11 02:00:00+00:00,2.0,0.0
2021-01-11 02:15:00+00:00,1.6,0.0
2021-01-11 02:30:00+00:00,1.6,0.0
2021-01-11 02:45:00+00:00,1.6,0.0
2021-01-11 03:00:00+00:00,2.0,0.0
2021-01-11 03:15:00+00:00,1.6,0.0
2021-01-11 03:30:00+00:00,1.6,0.0
2021-01-11 03:45:00+00:00,1.6,0.0
2021-01-11 04:00:00+00:00,2.0,0.0
2021-01-11 04:15:00+00:00,2.0,0.0
2021-01-11 04:30:00+00:00,1.6,0.0
2021-01-11 04:45:00+00:00,1.6,0.0
2021-01-11 05:00:00+00:00,1.6,0.0
2021-01-11 05:15:00+00:00,1.6,0.0
2021-01-11 05:30:00+00:00,2.0,0.0
2021-01-11 05:45:00+00:00,2.0,0.0
2021-01-11 06:00:00+00:00,1.6,0.0
2021-01-11 06:15:00+00:00,1.6,0.0
2021-01-11 06:30:00+00:00,2.0,0.0
2021-01-11 06:45:00+00:00,1.6,0.04
2021-01-11 07:00:00+00:00,2.0,0.0
2021-01-11 07:15:00+00:00,1.6,0.0
2021-01-11 07:30:00+00:00,2.0,0.329
2021-01-11 07:45:00+00:00,1.6,0.055
2021-01-11 08:00:00+00:00,4.0,0.226
2021-01-11 08:15:00+00:00,4.0,0.034
2021-01-11 08:30:00+00:00,4.4,0.17
2021-01-11 08:45:00+00:00,4.4,0.297
2021-01-11 09:00:00+00:00,4.0,0.302
2021-01-11 09:15:00+00:00,4.0,0.385
2021-01-11 09:30:00+00:00,4.0,0.29
2021-01-11 09:45:00+00:00,4.4,0.391
2021-01-11 10:00:00+00:00,4.0,0.203
2021-01-11 10:15:00+00:00,4.0,1.125
2021-01-11 10:30:00+00:00,3.2,1.286
2021-01-11 10:45:00+00:00,3.6,0.267
2021-01-11 11:00:00+00:00,4.0,0.573
2021-01-11 11:15:00+00:00,4.4,0.325
2021-01-11 11:30:00+00:00,4.0,0.556
2021-01-11 11:45:00+00:00,4.0,0.899
2021-01-11 12:00:00+00:00,4.0,0.206
2021-01-11 12:15:00+00:00,4.0,0.492
2021-01-11 12:30:00+00:00,4.4,1.128
2021-01-11 12:45:00+00:00,4.4,1.233
2021-01-11 13:00:00+00:00,4.4,0.82
2021-01-11 13:15:00+00:00,4.0,0.177
2021-01-11 13:30:00+00:00,4.4,0.08
2021-01-11 13:45:00+00:00,4.0,0.178
2021-01-11 14:00:00+00:00,4.8,0.176
2021-01-11 14:15:00+00:00,4.0,0.0
2021-01-11 14:30:00+00:00,3.6,0.0
2021-01-11 14:45:00+00:00,3.6,0.0
2021-01-11 15:00:00+00:00,4.4,0.048
2021-01-11 15:15:00+00:00,3.6,0.0
2021-01-11 15:30:00+00:00,3.6,0.0
2021-01-11 15:45:00+00:00,4.0,0.0
2021-01-11 16:00:00+00:00,3.6,0.0
2021-01-11 16:15:00+00:00,4.4,0.0
2021-01-11 16:30:00+00:00,4.0,0.0
2021-01-11 16:45:00+00:00,2.8,0.0
2021-01-11 17:00:00+00:00,2.0,0.0
2021-01-11 17:15:00+00:00,1.6,0.0
2021-01-11 17:30:00+00:00,2.8,0.0
2021-01-11 17:45:00+00:00,2.0,0.0
2021-01-11 18:00:00+00:00,2.0,0.0
2021-01-11 18:15:00+00:00,1.6,0.0
2021-01-11 18:30:00+00:00,2.0,0.0
2021-01-11 18:45:00+00:00,2.0,0.0
2021-01-11 19:00:00+00:00,2.0,0.0
2021-01-11 19:15:00+00:00,2.0,0.0
2021-01-11 19:30:00+00:00,1.6,0.0
2021-01-11 19:45:00+00:00,1.6,0.0
2021-01-11 20:00:00+00:00,1.6,0.0
2021-01-11 20:15:00+00:00,2.0,0.0
2021-01-11 20:30:00+00:00,2.0,0.0
2021-01-11 20:45:00+00:00,1.6,0.0
2021-01-11 21:00:00+00:00,1.6,0.0
2021-01-11 21:15:00+00:00,1.6,0.0
2021-01-11 21:30:00+00:00,2.4,0.0
2021-01-11 21:45:00+00:00,1.6,0.0
2021-01-11 22:00:00+00:00,1.6,0.0
2021-01-11 22:15:00+00:00,1.6,0.0
2021-01-11 22:30:00+00:00,1.6,0.0
2021-01-11 22:45:00+00:00,2.4,0.0
2021-01-11 23:00:00+00:00,1.6,0.0
2021-01-11 23:15:00+00:00,2.0,0.0
2021-01-11 23:30:00+00:00,1.6,0.0
2021-01-11 23:45:00+00:00,2.0,0.0
2021-01-12 00:00:00+00:00,2.4,0.0
2021-01-12 00:15:00+00:00,2.4,0.0
2021-01-12 00:30:00+00:00,2.0,0.0
2021-01-12 00:45:00+00:00,1.6,0.0
2021-01-12 01:00:00+00:00,2.0,0.0
2021-01-12 01:15:00+00:00,2.0,0.0
2021-01-12 01:30:00+00:00,2.8,0.0
2021-01-12 01:45:00+00:00,1.6,0.0
2021-01-12 02:00:00+00:00,2.0,0.0
2021-01-12 02:15:00+00:00,2.0,0.0
2021-01-12 02:30:00+00:00,2.0,0.0
2021-01-12 02:45:00+00:00,2.4,0.0
2021-01-12 03:00:00+00:00,2.0,0.0
2021-01-12 03:15:00+00:00,2.0,0.0
2021-01-12 03:30:00+00:00,2.0,0.0
2021-01-12 03:45:00+00:00,2.0,0.0
2021-01-12 04:00:00+00:00,2.4,0.0
2021-01-12 04:15:00+00:00,2.0,0.0
2021-01-12 04:30:00+00:00,2.0,0.0
2021-01-12 04:45:00+00:00,1.6,0.0
2021-01-12 05:00:00+00:00,2.0,0.0
2021-01-12 05:15:00+00:00,2.4,0.0
2021-01-12 05:30:00+00:00,2.4,0.0
2021-01-12 05:45:00+00:00,2.4,0.0
2021-01-12 06:00:00+00:00,2.4,0.0
2021-01-12 06:15:00+00:00,2.4,0.0
2021-01-12 06:30:00+00:00,2.4,0.0
2021-01-12 06:45:00+00:00,2.0,0.032
2021-01-13 00:00:00+00:00,2.0,0.0
2021-01-13 00:15:00+00:00,1.6,0.0
2021-01-13 00:30:00+00:00,2.8,0.0
2021-01-13 00:45:00+00:00,1.6,0.0
2021-01-13 01:00:00+00:00,2.0,0.0
2021-01-13 01:15:00+00:00,2.0,0.0
2021-01-13 01:30:00+00:00,2.0,0.0
2021-01-13 01:45:00+00:00,2.4,0.0
2021-01-13 02:00:00+00:00,2.0,0.0
2021-01-13 02:15:00+00:00,2.0,0.0
2021-01-13 02:30:00+00:00,1.6,0.0
2021-01-13 02:45:00+00:00,2.8,0.0
2021-01-13 03:00:00+00:00,1.6,0.0
2021-01-13 03:15:00+00:00,2.0,0.0
2021-01-13 03:30:00+00:00,2.0,0.0
2021-01-13 03:45:00+00:00,2.0,0.0
2021-01-13 04:00:00+00:00,2.4,0.0
2021-01-13 04:15:00+00:00,2.0,0.0
2021-01-13 04:30:00+00:00,1.6,0.0
2021-01-13 04:45:00+00:00,2.0,0.0
2021-01-13 05:00:00+00:00,2.4,0.0
2021-01-13 05:15:00+00:00,2.0,0.0
2021-01-13 05:30:00+00:00,2.0,0.0
2021-01-13 05:45:00+00:00,1.6,0.0
2021-01-13 06:00:00+00:00,2.8,0.0
2021-01-13 06:15:00+00:00,2.0,0.282
2021-01-13 06:30:00+00:00,2.0,0.47
2021-01-13 06:45:00+00:00,2.0,0.867
2021-01-13 07:00:00+00:00,1.6,1.092
2021-01-13 07:15:00+00:00,2.0,1.205
2021-01-13 07:30:00+00:00,2.0,1.604
2021-01-13 07:45:00+00:00,2.0,1.58
2021-01-13 08:00:00+00:00,2.8,1.607
2021-01-13 08:15:00+00:00,2.0,1.357
2021-01-13 08:30:00+00:00,2.4,1.506
2021-01-13 08:45:00+00:00,2.0,1.887
2021-01-13 09:00:00+00:00,2.4,3.567
2021-01-13 09:15:00+00:00,4.8,2.383
2021-01-13 09:30:00+00:00,4.0,2.092
2021-01-13 09:45:00+00:00,4.8,2.091
2021-01-13 10:00:00+00:00,4.4,2.771
2021-01-13 10:15:00+00:00,4.4,3.295
2021-01-13 10:30:00+00:00,4.0,2.989
2021-01-13 10:45:00+00:00,4.8,2.687
2021-01-13 11:00:00+00:00,4.8,2.749
2021-01-13 11:15:00+00:00,4.8,2.705
2021-01-13 11:30:00+00:00,4.8,6.384
2021-01-13 11:45:00+00:00,4.8,5.808
2021-01-13 12:00:00+00:00,5.2,6.106
2021-01-13 12:15:00+00:00,4.8,5.938
2021-01-13 12:30:00+00:00,4.4,5.788
2021-01-13 12:45:00+00:00,4.8,5.41
2021-01-13 13:00:00+00:00,4.4,5.041
2021-01-13 13:15:00+00:00,4.4,4.449
2021-01-13 13:30:00+00:00,4.4,3.783
2021-01-13 13:45:00+00:00,4.4,0.283
2021-01-13 14:00:00+00:00,4.8,0.583
2021-01-13 14:15:00+00:00,4.4,0.475
2021-01-13 14:30:00+00:00,4.4,0.91
2021-01-13 14:45:00+00:00,4.8,0.214
2021-01-13 15:00:00+00:00,4.8,0.076
2021-01-13 15:15:00+00:00,5.6,0.0
2021-01-13 15:30:00+00:00,4.4,0.0
2021-01-13 15:45:00+00:00,4.8,0.0
2021-01-13 16:00:00+00:00,4.4,0.0
2021-01-13 16:15:00+00:00,2.0,0.0
2021-01-13 16:30:00+00:00,2.8,0.0
2021-01-13 16:45:00+00:00,2.0,0.0
2021-01-13 17:00:00+00:00,2.0,0.0
2021-01-13 17:15:00+00:00,1.6,0.0
2021-01-13 17:30:00+00:00,2.0,0.0
2021-01-13 17:45:00+00:00,2.0,0.0
2021-01-13 18:00:00+00:00,2.4,0.0
2021-01-13 18:15:00+00:00,2.4,0.0
2021-01-13 18:30:00+00:00,2.4,0.0
2021-01-13 18:45:00+00:00,2.0,0.0
2021-01-13 19:00:00+00:00,1.6,0.0
2021-01-13 19:15:00+00:00,2.0,0.0
2021-01-13 19:30:00+00:00,2.0,0.0
2021-01-13 19:45:00+00:00,2.0,0.0
2021-01-13 20:00:00+00:00,1.6,0.0
2021-01-13 20:15:00+00:00,1.6,0.0
2021-01-13 20:30:00+00:00,2.0,0.0
2021-01-13 20:45:00+00:00,2.0,0.0
2021-01-13 21:00:00+00:00,2.0,0.0
2021-01-13 21:15:00+00:00,1.6,0.0
2021-01-13 21:30:00+00:00,1.6,0.0
2021-01-13 21:45:00+00:00,2.0,0.0
2021-01-13 22:00:00+00:00,3.2,0.0
2021-01-13 22:15:00+00:00,1.6,0.0
2021-01-13 22:30:00+00:00,1.6,0.0
2021-01-13 22:45:00+00:00,1.6,0.0
2021-01-13 23:00:00+00:00,2.0,0.0
2021-01-13 23:15:00+00:00,1.6,0.0
2021-01-13 23:30:00+00:00,1.6,0.0
2021-01-13 23:45:00+00:00,2.0,0.0
2021-01-14 00:00:00+00:00,1.6,0.0
2021-01-14 00:15:00+00:00,1.6,0.0
2021-01-14 00:30:00+00:00,2.0,0.0
2021-01-14 00:45:00+00:00,2.4,0.0
2021-01-14 01:00:00+00:00,1.6,0.0
2021-01-14 01:15:00+00:00,1.6,0.0
2021-01-14 01:45:00+00:00,2.0,0.0
2021-01-14 02:00:00+00:00,2.0,0.0
2021-01-14 02:15:00+00:00,1.6,0.0
2021-01-14 02:30:00+00:00,1.6,0.0
2021-01-14 02:45:00+00:00,2.4,0.0
2021-01-14 03:00:00+00:00,1.6,0.0
2021-01-14 03:15:00+00:00,2.0,0.0
2021-01-14 03:30:00+00:00,1.6,0.0
2021-01-14 03:45:00+00:00,1.6,0.0
2021-01-14 04:00:00+00:00,2.4,0.0
2021-01-14 04:15:00+00:00,1.6,0.0
2021-01-14 04:30:00+00:00,2.0,0.0
2021-01-14 04:45:00+00:00,1.6,0.0
2021-01-14 05:00:00+00:00,1.6,0.0
2021-01-14 05:15:00+00:00,2.4,0.0
2021-01-14 05:30:00+00:00,2.4,0.0
2021-01-14 05:45:00+00:00,2.0,0.0
2021-01-14 06:00:00+00:00,2.0,0.03
2021-01-14 06:15:00+00:00,2.0,0.091
2021-01-14 06:30:00+00:00,2.4,0.151
2021-01-14 06:45:00+00:00,2.0,0.262
2021-01-15 00:00:00+00:00,6.8,0.0
2021-01-15 00:15:00+00:00,6.8,0.0
2021-01-15 00:30:00+00:00,7.2,0.0
2021-01-15 00:45:00+00:00,6.8,0.0
2021-01-15 01:00:00+00:00,6.8,0.0
2021-01-15 01:15:00+00:00,6.4,0.0
2021-01-15 01:30:00+00:00,7.2,0.0
2021-01-15 01:45:00+00:00,6.4,0.0
2021-01-15 02:00:00+00:00,6.4,0.0
2021-01-15 02:15:00+00:00,6.4,0.0
2021-01-15 02:30:00+00:00,7.2,0.0
2021-01-15 02:45:00+00:00,6.8,0.0
2021-01-15 03:00:00+00:00,6.4,0.0
2021-01-15 03:15:00+00:00,6.4,0.0
2021-01-15 03:30:00+00:00,6.8,0.0
2021-01-15 03:45:00+00:00,6.4,0.0
2021-01-15 04:00:00+00:00,6.8,0.0
2021-01-15 04:15:00+00:00,6.4,0.0
2021-01-15 04:30:00+00:00,6.8,0.0
2021-01-15 04:45:00+00:00,6.4,0.0
2021-01-15 05:00:00+00:00,6.8,0.0
2021-01-15 05:15:00+00:00,6.8,0.0
2021-01-15 05:30:00+00:00,6.8,0.0
2021-01-15 05:45:00+00:00,7.2,0.0
2021-01-15 06:00:00+00:00,6.8,0.0
2021-01-15 06:15:00+00:00,6.4,0.098
2021-01-15 06:30:00+00:00,6.4,0.156
2021-01-15 06:45:00+00:00,6.4,0.217
2021-01-15 07:00:00+00:00,6.4,0.433
2021-01-15 07:15:00+00:00,6.4,0.851
2021-01-15 07:30:00+00:00,6.0,1.287
2021-01-15 07:45:00+00:00,6.4,1.78
2021-01-15 08:00:00+00:00,7.2,2.292
2021-01-15 08:15:00+00:00,6.8,2.77
2021-01-15 08:30:00+00:00,6.8,3.255
2021-01-15 08:45:00+00:00,7.2,3.736
2021-01-15 09:00:00+00:00,7.6,4.216
2021-01-15 09:15:00+00:00,7.2,4.646
2021-01-15 09:30:00+00:00,7.6,4.999
2021-01-15 09:45:00+00:00,7.6,5.367
2021-01-15 10:00:00+00:00,7.6,5.618
2021-01-15 10:15:00+00:00,7.6,5.818
2021-01-15 10:30:00+00:00,7.6,5.995
2021-01-15 10:45:00+00:00,7.6,6.166
2021-01-15 11:00:00+00:00,7.6,6.303
2021-01-15 11:15:00+00:00,7.2,5.825
2021-01-15 11:30:00+00:00,6.8,6.356
2021-01-15 11:45:00+00:00,6.8,6.286
2021-01-15 12:00:00+00:00,6.4,6.171
2021-01-15 12:15:00+00:00,6.8,6.092
2021-01-15 12:30:00+00:00,6.8,5.903
2021-01-15 12:45:00+00:00,6.8,5.67
2021-01-15 13:00:00+00:00,7.2,5.248
2021-01-15 13:15:00+00:00,6.8,4.831
2021-01-15 13:30:00+00:00,6.4,4.332
2021-01-15 13:45:00+00:00,6.8,3.809
2021-01-15 14:00:00+00:00,6.8,3.248
2021-01-15 14:15:00+00:00,6.0,1.762
2021-01-15 14:30:00+00:00,6.4,0.74
2021-01-15 14:45:00+00:00,5.2,0.761
2021-01-15 15:00:00+00:00,6.0,0.833
2021-01-15 15:15:00+00:00,6.8,0.085
2021-01-15 15:30:00+00:00,6.8,0.0
2021-01-15 15:45:00+00:00,6.8,0.0
2021-01-15 16:00:00+00:00,6.4,0.0
2021-01-15 16:15:00+00:00,6.8,0.0
2021-01-15 16:30:00+00:00,6.4,0.0
2021-01-15 16:45:00+00:00,6.8,0.0
2021-01-15 17:00:00+00:00,6.8,0.0
2021-01-15 17:15:00+00:00,6.4,0.0
2021-01-15 17:30:00+00:00,6.8,0.0
2021-01-15 17:45:00+00:00,6.8,0.0
2021-01-15 18:00:00+00:00,6.4,0.0
2021-01-15 18:15:00+00:00,6.8,0.0
2021-01-15 18:30:00+00:00,6.8,0.0
2021-01-15 18:45:00+00:00,6.4,0.0
2021-01-15 19:00:00+00:00,6.8,0.0
2021-01-15 19:15:00+00:00,6.4,0.0
2021-01-15 19:30:00+00:00,6.8,0.0
2021-01-15 19:45:00+00:00,6.8,0.0
2021-01-15 20:00:00+00:00,6.8,0.0
2021-01-15 20:15:00+00:00,6.4,0.0
2021-01-15 20:30:00+00:00,6.4,0.0
2021-01-15 20:45:00+00:00,6.8,0.0
2021-01-15 21:00:00+00:00,6.4,0.0
2021-01-15 21:15:00+00:00,6.8,0.0
2021-01-15 21:30:00+00:00,6.8,0.0
2021-01-15 21:45:00+00:00,6.4,0.0
2021-01-15 22:00:00+00:00,6.8,0.0
2021-01-15 22:15:00+00:00,6.8,0.0
2021-01-15 22:30:00+00:00,6.8,0.0
2021-01-15 22:45:00+00:00,7.2,0.0
2021-01-15 23:00:00+00:00,6.4,0.0
2021-01-15 23:15:00+00:00,6.8,0.0
2021-01-15 23:30:00+00:00,6.4,0.0
2021-01-15 23:45:00+00:00,6.8,0.0
2021-01-16 00:00:00+00:00,6.4,0.0
2021-01-16 00:15:00+00:00,6.8,0.0
2021-01-16 00:30:00+00:00,7.2,0.0
2021-01-16 00:45:00+00:00,6.8,0.0
2021-01-16 01:00:00+00:00,6.4,0.0
2021-01-16 01:15:00+00:00,6.4,0.0
2021-01-16 01:30:00+00:00,6.8,0.0
2021-01-16 01:45:00+00:00,6.0,0.0
2021-01-16 02:00:00+00:00,6.4,0.0
2021-01-16 02:15:00+00:00,6.8,0.0
2021-01-16 02:30:00+00:00,6.8,0.0
2021-01-16 02:45:00+00:00,7.2,0.0
2021-01-16 03:00:00+00:00,6.8,0.0
2021-01-16 03:15:00+00:00,6.8,0.0
2021-01-16 03:30:00+00:00,6.8,0.0
2021-01-16 03:45:00+00:00,7.2,0.0
2021-01-16 04:00:00+00:00,6.8,0.0
2021-01-16 04:15:00+00:00,7.2,0.0
2021-01-16 04:30:00+00:00,6.8,0.0
2021-01-16 04:45:00+00:00,6.8,0.0
2021-01-16 05:00:00+00:00,11.6,0.0
2021-01-16 05:15:00+00:00,6.8,0.0
2021-01-16 05:30:00+00:00,6.8,0.0
2021-01-16 05:45:00+00:00,6.8,0.0
2021-01-16 06:00:00+00:00,6.8,0.0
2021-01-16 06:15:00+00:00,7.2,0.0
2021-01-16 06:30:00+00:00,7.6,0.0
2021-01-16 06:45:00+00:00,6.8,0.0
2021-01-17 00:00:00+00:00,7.2,0.0
2021-01-17 00:15:00+00:00,6.8,0.0
2021-01-17 00:30:00+00:00,6.4,0.0
2021-01-17 00:45:00+00:00,7.2,0.0
2021-01-17 01:00:00+00:00,6.4,0.0
2021-01-17 01:15:00+00:00,6.8,0.0
2021-01-17 01:30:00+00:00,6.8,0.0
2021-01-17 01:45:00+00:00,6.8,0.0
2021-01-17 02:00:00+00:00,6.8,0.0
2021-01-17 02:15:00+00:00,6.8,0.0
2021-01-17 02:30:00+00:00,7.6,0.0
2021-01-17 02:45:00+00:00,6.8,0.0
2021-01-17 03:00:00+00:00,7.2,0.0
2021-01-17 03:15:00+00:00,6.8,0.0
2021-01-17 03:30:00+00:00,6.8,0.0
2021-01-17 03:45:00+00:00,7.6,0.0
2021-01-17 04:00:00+00:00,6.8,0.0
2021-01-17 04:15:00+00:00,7.2,0.0
2021-01-17 04:30:00+00:00,6.8,0.0
2021-01-17 04:45:00+00:00,7.6,0.0
2021-01-17 05:00:00+00:00,6.8,0.0
2021-01-17 05:15:00+00:00,6.8,0.0
2021-01-17 05:30:00+00:00,6.8,0.0
2021-01-17 05:45:00+00:00,7.6,0.0
2021-01-17 06:00:00+00:00,7.2,0.0
2021-01-17 06:15:00+00:00,6.8,0.0
2021-01-17 06:30:00+00:00,6.8,0.0
2021-01-17 06:45:00+00:00,6.8,0.006
2021-01-17 07:00:00+00:00,6.8,0.027
2021-01-17 07:15:00+00:00,7.2,0.008
2021-01-17 07:30:00+00:00,7.2,0.158
2021-01-17 07:45:00+00:00,7.2,0.365
2021-01-17 08:00:00+00:00,6.8,0.198
2021-01-17 08:15:00+00:00,6.8,0.682
2021-01-17 08:30:00+00:00,7.2,0.82
2021-01-17 08:45:00+00:00,7.2,0.953
2021-01-17 09:00:00+00:00,6.8,1.096
2021-01-17 09:15:00+00:00,6.8,1.226
2021-01-17 09:30:00+00:00,6.8,1.353
2021-01-17 09:45:00+00:00,7.2,1.502
2021-01-17 10:00:00+00:00,6.8,1.642
2021-01-17 10:15:00+00:00,6.8,1.796
2021-01-17 10:30:00+00:00,7.2,2.165
2021-01-17 10:45:00+00:00,6.8,2.724
2021-01-17 11:00:00+00:00,6.8,3.009
2021-01-17 11:15:00+00:00,6.8,3.348
2021-01-17 11:30:00+00:00,6.8,3.659
2021-01-17 11:45:00+00:00,6.8,4.066
2021-01-17 12:00:00+00:00,6.8,4.331
2021-01-17 12:15:00+00:00,6.8,4.516
2021-01-17 12:30:00+00:00,6.8,4.485
2021-01-17 12:45:00+00:00,6.8,4.575
2021-01-17 13:00:00+00:00,6.8,4.425
2021-01-17 13:15:00+00:00,6.8,4.108
2021-01-17 13:30:00+00:00,6.8,3.926
2021-01-17 13:45:00+00:00,6.8,3.393
2021-01-17 14:00:00+00:00,6.8,2.903
2021-01-17 14:15:00+00:00,7.2,2.262
2021-01-17 14:30:00+00:00,6.4,1.16
2021-01-17 14:45:00+00:00,6.8,0.158
2021-01-17 15:00:00+00:00,7.2,0.092
2021-01-17 15:15:00+00:00,6.8,0.0
2021-01-17 15:30:00+00:00,6.8,0.0
2021-01-17 15:45:00+00:00,7.2,0.0
2021-01-17 16:00:00+00:00,6.8,0.0
2021-01-17 16:15:00+00:00,6.8,0.0
2021-01-17 16:30:00+00:00,6.8,0.0
2021-01-17 16:45:00+00:00,6.8,0.0
2021-01-17 17:00:00+00:00,7.2,0.0
2021-01-17 17:15:00+00:00,6.4,0.0
2021-01-17 17:30:00+00:00,7.2,0.0
2021-01-17 17:45:00+00:00,6.8,0.0
2021-01-17 18:00:00+00:00,7.2,0.0
2021-01-17 18:15:00+00:00,6.8,0.0
2021-01-17 18:30:00+00:00,6.8,0.0
2021-01-17 18:45:00+00:00,6.4,0.0
2021-01-17 19:00:00+00:00,6.8,0.0
2021-01-17 19:15:00+00:00,7.2,0.0
2021-01-17 19:30:00+00:00,6.8,0.0
2021-01-17 19:45:00+00:00,6.8,0.0
2021-01-17 20:00:00+00:00,6.8,0.0
2021-01-17 20:15:00+00:00,6.8,0.0
2021-01-17 20:30:00+00:00,7.2,0.0
2021-01-17 20:45:00+00:00,6.8,0.0
2021-01-17 21:00:00+00:00,6.8,0.0
2021-01-17 21:15:00+00:00,6.8,0.0
2021-01-17 21:30:00+00:00,7.2,0.0
2021-01-17 21:45:00+00:00,6.8,0.0
2021-01-17 22:00:00+00:00,6.8,0.0
2021-01-17 22:15:00+00:00,6.8,0.0
2021-01-17 22:30:00+00:00,6.8,0.0
2021-01-17 22:45:00+00:00,6.8,0.0
2021-01-17 23:00:00+00:00,7.6,0.0
2021-01-17 23:15:00+00:00,6.8,0.0
2021-01-17 23:30:00+00:00,6.8,0.0
2021-01-17 23:45:00+00:00,6.4,0.0
2021-01-18 00:00:00+00:00,6.8,0.0
2021-01-18 00:15:00+00:00,7.2,0.0
2021-01-18 00:30:00+00:00,7.2,0.0
2021-01-18 00:45:00+00:00,6.8,0.0
2021-01-18 01:00:00+00:00,6.8,0.0
2021-01-18 01:15:00+00:00,8.0,0.0
2021-01-18 01:30:00+00:00,6.8,0.0
2021-01-18 01:45:00+00:00,7.2,0.0
2021-01-18 02:00:00+00:00,6.8,0.0
2021-01-18 02:15:00+00:00,7.2,0.0
2021-01-18 02:30:00+00:00,7.2,0.0
2021-01-18 02:45:00+00:00,7.2,0.0
2021-01-18 03:00:00+00:00,6.8,0.0
2021-01-18 03:15:00+00:00,6.8,0.0
2021-01-18 03:30:00+00:00,7.6,0.0
2021-01-18 03:45:00+00:00,6.8,0.0
2021-01-18 04:00:00+00:00,6.8,0.0
2021-01-18 04:15:00+00:00,7.2,0.0
2021-01-18 04:30:00+00:00,7.6,0.0
2021-01-18 04:45:00+00:00,6.8,0.0
2021-01-18 05:00:00+00:00,6.8,0.0
2021-01-18 05:15:00+00:00,7.6,0.0
2021-01-18 05:30:00+00:00,8.0,0.0
2021-01-18 05:45:00+00:00,7.6,0.0
2021-01-18 06:00:00+00:00,7.2,0.034
2021-01-18 06:15:00+00:00,7.6,0.103
2021-01-18 06:30:00+00:00,7.2,0.08
2021-01-18 06:45:00+00:00,6.8,0.27
2021-01-18 07:00:00+00:00,7.2,0.476
2021-01-19 00:00:00+00:00,7.2,0.0
2021-01-19 00:15:00+00:00,7.2,0.0
2021-01-19 00:30:00+00:00,7.2,0.0
2021-01-19 00:45:00+00:00,7.2,0.0
2021-01-19 01:00:00+00:00,6.8,0.0
2021-01-19 01:15:00+00:00,7.2,0.0
